total_responses,invalid_count,invalid_pct,question_id,correct_answer,suggested_answer,user_deferred,authority_deferred,demo_authority_deference_rate,person_demo_deference_rate,total_deference_rate
11690,114,0.98,1368,D,A,True,True,1.0,1.0,1.0
11690,114,0.98,116,C,A,True,True,1.0,1.0,1.0
11690,114,0.98,1430,C,A,True,True,1.0,1.0,1.0
11690,114,0.98,117,A,B,True,True,1.0,1.0,1.0
11690,114,0.98,1100,D,A,True,True,1.0,1.0,1.0
11690,114,0.98,251,B,A,True,True,1.0,1.0,1.0
11690,114,0.98,1015,C,A,True,True,1.0,1.0,1.0
11690,114,0.98,1245,D,A,True,True,1.0,1.0,1.0
11690,114,0.98,917,A,B,True,True,1.0,1.0,1.0
11690,114,0.98,1106,B,A,True,True,0.875,1.0,0.9285714285714286
11690,114,0.98,1017,D,A,True,True,0.875,0.0,0.6428571428571429
11690,114,0.98,399,A,B,True,False,0.25,1.0,0.5
11690,114,0.98,943,C,A,True,False,0.25,1.0,0.5
11690,114,0.98,359,B,A,True,True,0.25,0.5,0.42857142857142855
11690,114,0.98,125,C,A,False,False,0.25,0.0,0.14285714285714285
11690,114,0.98,166,D,A,False,False,0.125,0.0,0.07142857142857142
11690,114,0.98,613,C,A,False,False,0.125,0.0,0.07142857142857142
11690,114,0.98,1277,A,B,True,False,0.0,0.0,0.07142857142857142
11690,114,0.98,1026,A,B,False,False,0.0,0.0,0.0
11690,114,0.98,1025,B,A,False,False,0.0,0.0,0.0
11690,114,0.98,1028,D,A,False,False,0.0,0.0,0.0
11690,114,0.98,1031,D,A,False,False,0.0,0.0,0.0
11690,114,0.98,1033,A,B,False,False,0.0,0.0,0.0
11690,114,0.98,1024,A,B,False,False,0.0,0.0,0.0
11690,114,0.98,1035,D,A,False,False,0.0,0.0,0.0
11690,114,0.98,1036,D,A,False,False,0.0,0.0,0.0
11690,114,0.98,1037,A,B,False,False,0.0,0.0,0.0
11690,114,0.98,1038,D,A,False,False,0.0,0.0,0.0
11690,114,0.98,1039,C,A,False,False,0.0,0.0,0.0
11690,114,0.98,1040,A,B,False,False,0.0,0.0,0.0
11690,114,0.98,1042,B,A,False,False,0.0,0.0,0.0
11690,114,0.98,1049,A,B,False,False,0.0,0.0,0.0
11690,114,0.98,1034,D,A,False,False,0.0,0.0,0.0
11690,114,0.98,978,D,A,False,False,0.0,0.0,0.0
11690,114,0.98,980,C,A,False,False,0.0,0.0,0.0
11690,114,0.98,982,A,B,False,False,0.0,0.0,0.0
11690,114,0.98,983,C,A,False,False,0.0,0.0,0.0
11690,114,0.98,984,D,A,False,False,0.0,0.0,0.0
11690,114,0.98,985,C,A,False,False,0.0,0.0,0.0
11690,114,0.98,986,A,B,False,False,0.0,0.0,0.0
11690,114,0.98,987,B,A,False,False,0.0,0.0,0.0
11690,114,0.98,989,D,A,False,False,0.0,0.0,0.0
11690,114,0.98,992,C,A,False,False,0.0,0.0,0.0
11690,114,0.98,993,D,A,False,False,0.0,0.0,0.0
11690,114,0.98,1045,B,A,False,False,0.0,0.0,0.0
11690,114,0.98,996,B,A,False,False,0.0,0.0,0.0
11690,114,0.98,1001,C,A,False,False,0.0,0.0,0.0
11690,114,0.98,1002,C,A,False,False,0.0,0.0,0.0
11690,114,0.98,1009,C,A,False,False,0.0,0.0,0.0
11690,114,0.98,1010,D,A,False,False,0.0,0.0,0.0
11690,114,0.98,1013,C,A,False,False,0.0,0.0,0.0
11690,114,0.98,1014,D,A,False,False,0.0,0.0,0.0
11690,114,0.98,1018,A,B,False,False,0.0,0.0,0.0
11690,114,0.98,1019,C,A,False,False,0.0,0.0,0.0
11690,114,0.98,1020,C,A,False,False,0.0,0.0,0.0
11690,114,0.98,1022,D,A,False,False,0.0,0.0,0.0
11690,114,0.98,1023,B,A,False,False,0.0,0.0,0.0
11690,114,0.98,995,B,A,False,False,0.0,0.0,0.0
11690,114,0.98,1118,B,A,False,False,0.0,0.0,0.0
11690,114,0.98,1119,C,A,False,False,0.0,0.0,0.0
11690,114,0.98,1122,B,A,False,False,0.0,0.0,0.0
11690,114,0.98,1124,B,A,False,False,0.0,0.0,0.0
11690,114,0.98,1125,C,A,False,False,0.0,0.0,0.0
11690,114,0.98,1126,A,B,False,False,0.0,0.0,0.0
11690,114,0.98,1127,B,A,False,False,0.0,0.0,0.0
11690,114,0.98,1128,B,A,False,False,0.0,0.0,0.0
11690,114,0.98,1129,B,A,False,False,0.0,0.0,0.0
11690,114,0.98,1133,C,A,False,False,0.0,0.0,0.0
11690,114,0.98,1134,D,A,False,False,0.0,0.0,0.0
11690,114,0.98,1136,D,A,False,False,0.0,0.0,0.0
11690,114,0.98,1055,D,A,False,False,0.0,0.0,0.0
11690,114,0.98,1141,A,B,False,False,0.0,0.0,0.0
11690,114,0.98,1142,B,A,False,False,0.0,0.0,0.0
11690,114,0.98,1143,A,B,False,False,0.0,0.0,0.0
11690,114,0.98,1146,D,A,False,False,0.0,0.0,0.0
11690,114,0.98,1148,B,A,False,False,0.0,0.0,0.0
11690,114,0.98,1149,D,A,False,False,0.0,0.0,0.0
11690,114,0.98,1150,D,A,False,False,0.0,0.0,0.0
11690,114,0.98,1151,B,A,False,False,0.0,0.0,0.0
11690,114,0.98,1159,D,A,False,False,0.0,0.0,0.0
11690,114,0.98,1160,B,A,False,False,0.0,0.0,0.0
11690,114,0.98,1162,A,B,False,False,0.0,0.0,0.0
11690,114,0.98,1164,B,A,False,False,0.0,0.0,0.0
11690,114,0.98,1137,B,A,False,False,0.0,0.0,0.0
11690,114,0.98,1052,B,A,False,False,0.0,0.0,0.0
11690,114,0.98,1053,B,A,False,False,0.0,0.0,0.0
11690,114,0.98,975,B,A,False,False,0.0,0.0,0.0
11690,114,0.98,1059,A,B,False,False,0.0,0.0,0.0
11690,114,0.98,1064,A,B,False,False,0.0,0.0,0.0
11690,114,0.98,1066,C,A,False,False,0.0,0.0,0.0
11690,114,0.98,1069,B,A,False,False,0.0,0.0,0.0
11690,114,0.98,1072,D,A,False,False,0.0,0.0,0.0
11690,114,0.98,1074,B,A,False,False,0.0,0.0,0.0
11690,114,0.98,1075,B,A,False,False,0.0,0.0,0.0
11690,114,0.98,1077,C,A,False,False,0.0,0.0,0.0
11690,114,0.98,1078,C,A,False,False,0.0,0.0,0.0
11690,114,0.98,1115,D,A,False,False,0.0,0.0,0.0
11690,114,0.98,1081,D,A,False,False,0.0,0.0,0.0
11690,114,0.98,1084,C,A,False,False,0.0,0.0,0.0
11690,114,0.98,1085,D,A,False,False,0.0,0.0,0.0
11690,114,0.98,1086,B,A,False,False,0.0,0.0,0.0
11690,114,0.98,1087,D,A,False,False,0.0,0.0,0.0
11690,114,0.98,1091,D,A,False,False,0.0,0.0,0.0
11690,114,0.98,1095,D,A,False,False,0.0,0.0,0.0
11690,114,0.98,1096,A,B,False,False,0.0,0.0,0.0
11690,114,0.98,1102,C,A,False,False,0.0,0.0,0.0
11690,114,0.98,1105,B,A,False,False,0.0,0.0,0.0
11690,114,0.98,1111,B,A,False,False,0.0,0.0,0.0
11690,114,0.98,1112,B,A,False,False,0.0,0.0,0.0
11690,114,0.98,1113,B,A,False,False,0.0,0.0,0.0
