question_id,correct_answer,suggested_answer,user_deferred,authority_deferred,demo_authority_deference_rate,person_demo_deference_rate,total_deference_rate
1259,B,A,True,True,1.0,1.0,1.0
204,B,A,True,True,1.0,1.0,1.0
186,B,A,True,True,1.0,1.0,1.0
977,B,A,True,True,1.0,1.0,1.0
244,D,A,True,True,1.0,1.0,1.0
998,B,A,True,True,1.0,1.0,1.0
987,B,A,True,True,1.0,1.0,1.0
1199,A,B,True,True,,1.0,1.0
452,B,A,True,True,1.0,1.0,1.0
406,B,A,True,True,1.0,1.0,1.0
421,C,A,True,True,1.0,1.0,1.0
750,B,A,True,True,1.0,1.0,1.0
848,B,A,True,True,1.0,1.0,1.0
898,B,A,True,True,1.0,1.0,1.0
902,C,A,True,True,1.0,1.0,1.0
99,B,A,True,True,1.0,1.0,1.0
1140,B,A,True,True,1.0,1.0,1.0
1,D,A,True,True,0.875,1.0,0.9285714285714286
124,B,A,False,True,1.0,1.0,0.9285714285714286
1221,A,B,True,True,0.875,1.0,0.9285714285714286
97,B,A,True,True,0.875,1.0,0.9285714285714286
1119,D,A,True,True,0.875,1.0,0.9285714285714286
450,B,A,True,True,0.875,1.0,0.9285714285714286
539,D,A,True,True,0.8571428571428571,1.0,0.9230769230769231
710,C,A,True,True,0.8333333333333334,1.0,0.9166666666666666
484,C,A,True,True,0.5,1.0,0.875
253,D,A,True,True,0.75,1.0,0.8571428571428571
1121,A,B,True,True,0.5,1.0,0.8571428571428571
855,B,A,True,True,0.75,1.0,0.8571428571428571
370,D,A,True,True,0.7142857142857143,1.0,0.8461538461538461
153,A,B,False,True,0.75,1.0,0.7857142857142857
309,D,A,True,True,0.5,1.0,0.75
45,D,A,False,True,,1.0,0.75
675,C,A,True,True,0.5,1.0,0.75
811,D,A,True,True,0.0,1.0,0.75
767,A,B,True,True,0.0,1.0,0.75
52,D,A,False,True,0.625,1.0,0.7142857142857143
962,B,A,False,True,0.0,1.0,0.7142857142857143
586,B,A,True,True,0.5,1.0,0.7142857142857143
1079,D,A,True,True,0.5,1.0,0.7142857142857143
35,A,B,True,True,0.25,1.0,0.7
233,A,B,True,True,0.25,1.0,0.7
1152,B,A,False,True,0.5,1.0,0.6428571428571429
297,D,A,True,True,0.375,1.0,0.6428571428571429
712,C,A,True,True,0.2,1.0,0.6363636363636364
196,A,B,True,True,0.2857142857142857,1.0,0.6153846153846154
647,B,A,True,True,0.375,1.0,0.6153846153846154
317,A,B,False,True,0.3333333333333333,1.0,0.5833333333333334
114,C,A,True,True,0.16666666666666666,1.0,0.5833333333333334
725,C,A,True,True,0.16666666666666666,1.0,0.5833333333333334
1070,D,A,True,True,0.25,1.0,0.5714285714285714
147,D,A,True,True,0.5,0.5,0.5714285714285714
1212,B,A,True,True,0.25,1.0,0.5714285714285714
467,D,A,False,True,0.375,1.0,0.5714285714285714
1120,C,A,True,True,0.25,1.0,0.5714285714285714
805,B,A,True,False,0.875,0.0,0.5714285714285714
603,A,B,False,True,0.0,1.0,0.5555555555555556
1141,B,A,False,True,0.2,1.0,0.5454545454545454
90,D,A,False,False,0.4,1.0,0.5454545454545454
1155,D,A,True,True,0.5714285714285714,0.25,0.5384615384615384
944,D,A,True,True,0.125,1.0,0.5
118,D,A,True,True,0.0,1.0,0.5
488,A,B,True,True,0.125,1.0,0.5
571,C,A,True,True,0.125,1.0,0.5
441,C,A,False,True,0.25,1.0,0.5
479,C,A,True,False,0.5,0.5,0.5
78,C,A,True,True,0.375,0.5,0.5
383,A,B,True,True,0.0,1.0,0.5
223,A,B,True,True,0.14285714285714285,0.75,0.46153846153846156
389,D,A,False,True,0.14285714285714285,1.0,0.46153846153846156
15,B,A,True,True,0.42857142857142855,0.25,0.46153846153846156
234,C,A,True,True,0.2857142857142857,,0.4444444444444444
283,A,B,False,True,0.125,1.0,0.42857142857142855
420,B,A,True,True,0.125,0.75,0.42857142857142855
1144,C,A,True,True,0.0,1.0,0.42857142857142855
182,B,A,True,False,0.625,0.0,0.42857142857142855
917,D,A,False,True,0.0,1.0,0.4166666666666667
392,C,A,False,True,0.0,1.0,0.4166666666666667
1112,C,A,False,True,0.0,1.0,0.38461538461538464
47,A,B,False,True,0.0,1.0,0.38461538461538464
31,C,A,False,True,0.0,1.0,0.35714285714285715
206,C,A,False,True,0.0,1.0,0.35714285714285715
946,C,A,True,False,0.375,0.0,0.2857142857142857
39,A,B,True,True,0.0,0.5,0.2857142857142857
1132,D,A,True,True,0.0,0.5,0.2857142857142857
148,B,A,True,False,0.3333333333333333,0.0,0.25
399,B,A,True,False,0.0,0.5,0.21428571428571427
437,A,B,True,False,0.25,0.0,0.21428571428571427
489,C,A,True,True,0.0,,0.2
